,Sensor No,Temp,Time
636,11,25.2394,2021-06-14 08:04:59
637,11,25.2394,2021-06-14 08:05:00
638,11,25.2394,2021-06-14 08:05:01
639,11,25.2394,2021-06-14 08:05:02
640,11,25.2394,2021-06-14 08:05:34
641,11,25.2394,2021-06-14 08:05:34
642,11,25.2394,2021-06-14 08:05:35
643,11,25.2394,2021-06-14 08:05:36
644,11,25.2394,2021-06-14 08:05:37
645,11,25.2394,2021-06-14 08:06:01
646,11,25.2394,2021-06-14 08:12:24
647,11,25.9282,2021-06-14 11:02:33
648,11,25.9282,2021-06-14 11:09:42
649,11,25.9282,2021-06-14 11:11:36
650,11,25.9282,2021-06-14 11:13:59
651,11,25.9282,2021-06-14 11:14:58
